Date,SPY,TLT,ForecastVol_SPY,ForecastVol_TLT,EstimatedCVaR,ExpectedMonthlyReturn,Score
2020-08-31,0.15000000000000002,0.85,0.038498112245835395,0.025653525969061487,0.028556733740882235,0.022308197479891607,-0.020626903131431746
2020-09-30,0.5000000000000001,0.4999999999999999,0.028291123334262504,0.036034723623579124,0.031579137915738666,0.015435077997653875,-0.03263362887595413
2020-10-30,0.30000000000000004,0.7,0.05054195156468645,0.032930034850835,0.03677342923736532,0.013238359664918875,-0.0423217841911291
2020-11-30,0.20000000000000004,0.7999999999999999,0.07127844300340005,0.03870077774919844,0.043406811634760234,0.0027030092249794124,-0.06260720822716094
2020-12-31,0.3500000000000001,0.6499999999999999,0.0355941722572412,0.03081866436169638,0.03090339807011716,0.010679395734508929,-0.035975701370666816
2021-01-29,0.3500000000000001,0.6499999999999999,0.027504738981913416,0.022921392176844902,0.023334902727773527,0.009867062464762717,-0.025135291626897573
2021-02-26,0.15000000000000002,0.85,0.0764278316840924,0.031262077832879334,0.03178455918146217,-0.004864969968130966,-0.05294180874032422
2021-03-31,0.6000000000000002,0.3999999999999998,0.05309795947294439,0.09465640665135316,0.06341227934569038,0.005388980580312609,-0.09062943843822296
2021-04-30,0.5000000000000001,0.4999999999999999,0.03322106793768687,0.032953293156462206,0.03427916940170117,0.004066935390864191,-0.047551818711687566
2021-05-28,0.45000000000000007,0.5499999999999999,0.034799413566288726,0.02600647345715996,0.031730208302650165,0.006158492184074911,-0.04153682026990034
2021-06-30,0.5000000000000001,0.4999999999999999,0.026240197837693505,0.026296728542245962,0.026985823668998092,0.004349073188130097,-0.03622966231536704
2021-07-30,0.6000000000000002,0.3999999999999998,0.024100006525851446,0.03279190035345552,0.029258284940536193,0.011114984443011858,-0.03297244296779243
2021-08-31,0.5000000000000001,0.4999999999999999,0.031635652209341954,0.03243131066973136,0.032608238806212164,0.011669193127029168,-0.03744316508228908
2021-09-30,0.5000000000000001,0.4999999999999999,0.028407214939690964,0.033053761041337705,0.030749250379509353,0.015663061253391616,-0.030460814315872418
2021-10-29,0.3500000000000001,0.6499999999999999,0.055994464922426525,0.03769099633507551,0.04285220304615968,0.006911967108610359,-0.057666337460629165
2021-11-30,0.5500000000000002,0.44999999999999984,0.027211732570260085,0.036423296643507165,0.030433019282230914,0.014101615604322229,-0.03194791331902414
2021-12-31,0.3500000000000001,0.6499999999999999,0.07775971315715081,0.0597163251393065,0.06494576561807115,0.011307339416769412,-0.08651130901033732
2022-01-31,0.5000000000000001,0.4999999999999999,0.03112032448217612,0.03296320023318545,0.03210503375723421,0.009743987401970258,-0.03871356323388106
2022-02-28,0.25000000000000006,0.75,0.0736840642339305,0.04031951909831136,0.05274824619967322,-0.0025941541886475507,-0.08221652348815739
2022-03-31,0.45000000000000007,0.5499999999999999,0.05737335163741824,0.061855410507046495,0.06484944174914689,-0.0022963927702457825,-0.09997055539396611
2022-04-29,0.30000000000000004,0.7,0.06213330281206869,0.039916937442732225,0.05056745712295202,-0.0032174095445228145,-0.07936859522895084
2022-05-31,0.15000000000000002,0.85,0.13210428664289767,0.04953470752252441,0.07802561210833521,-0.02238138672236028,-0.1397198048848631
2022-06-30,0.45000000000000007,0.5499999999999999,0.06594265533332404,0.06466868643334288,0.09237162065709371,-0.021077062262142725,-0.1602344932477833
2022-07-29,0.3500000000000001,0.6499999999999999,0.06251939728198291,0.052662052534853974,0.07961150078365664,-0.029273620558514575,-0.14889087173399954
2022-08-31,0.25000000000000006,0.75,0.0679478089692375,0.039902397556373884,0.06934883752773857,-0.020984124761412492,-0.12520738105302034
2022-09-30,0.3500000000000001,0.6499999999999999,0.06292975918990662,0.04324923591591418,0.07287453508910323,-0.022865951928284264,-0.1323777545619391
2022-10-31,0.45000000000000007,0.5499999999999999,0.07493854248242711,0.0718216356622406,0.11551265213523619,-0.03202267054981529,-0.20549164875266956
2022-11-30,0.45000000000000007,0.5499999999999999,0.0625847335484731,0.05360023437853024,0.09237078384939036,-0.023038258078857423,-0.16159443385294298
2022-12-30,0.15000000000000002,0.85,0.0983242308401841,0.04866921844683679,0.09496031729160301,-0.020431911663468322,-0.16347238760087282
2023-01-31,0.5000000000000001,0.4999999999999999,0.05062289297990697,0.054514920994736295,0.08038495237794643,-0.01588951336682448,-0.13716694193374415
2023-02-28,0.40000000000000013,0.5999999999999999,0.056290669373205975,0.045010520620123354,0.07615216509415995,-0.012394618249635248,-0.12682286589087519
2023-03-31,0.6500000000000001,0.34999999999999987,0.04188224617784004,0.04478472669072288,0.07220255250545451,-0.009265671105177165,-0.11806949986335893
2023-04-28,0.6500000000000001,0.34999999999999987,0.05177195214772881,0.05714881050027489,0.09791286667133545,0.005473996439107644,-0.1413953035678955
2023-05-31,0.6000000000000002,0.3999999999999998,0.047129822734847816,0.05391690071130354,0.09105466962632432,0.009081126427996205,-0.12760087801149025
2023-06-30,0.7500000000000002,0.24999999999999978,0.039671562209328944,0.04806963543092037,0.08014632458249908,0.004592018213443298,-0.11592746866030532
2023-07-31,0.9000000000000002,0.09999999999999976,0.0397293198326401,0.04688273850761734,0.08107208718329269,0.020633954395102235,-0.1012741763798368
2023-08-31,0.9000000000000002,0.09999999999999976,0.02900732207587811,0.041863894299465874,0.06075450651981813,0.014698827201777245,-0.07643293257794996
2023-09-29,0.9000000000000002,0.09999999999999976,0.03584960671109431,0.04617434570927312,0.0746982288596694,0.015440041664076467,-0.09660730162542763
2023-10-31,0.9000000000000002,0.09999999999999976,0.036772200562891606,0.04663458599288377,0.07689016283116588,0.008613485353498712,-0.10672175889325011
2023-11-30,0.9000000000000002,0.09999999999999976,0.04164668099670403,0.05804015884634449,0.0871851680274983,0.002297632812660592,-0.12848011922858685
2023-12-29,0.9000000000000002,0.09999999999999976,0.034181882843684425,0.05819917271927457,0.0729372546744922,0.011238133018436552,-0.09816774899330176
2024-01-31,0.9000000000000002,0.09999999999999976,0.031539864589656186,0.05788135779119644,0.0667579054195123,0.014294348200379252,-0.0858425099288892
2024-02-29,0.6500000000000001,0.34999999999999987,0.038444466430084936,0.04694271344019165,0.07439482839370946,0.007835248211675834,-0.10425699437888836
2024-03-28,0.9000000000000002,0.09999999999999976,0.03499158002365107,0.045650060755877284,0.07117994829772907,0.019511730323523373,-0.08775819212307023
2024-04-30,0.9000000000000002,0.09999999999999976,0.030288001875570403,0.03794832636028724,0.061969788158936195,0.028576551376119322,-0.06437813086228497
2024-05-31,0.5500000000000002,0.44999999999999984,0.0429031507227655,0.04253055248936973,0.07598750712898389,0.015753499605848115,-0.09892776108762773
2024-06-28,0.9000000000000002,0.09999999999999976,0.033643510849670016,0.040825434747773635,0.06804650350682313,0.021068092889750176,-0.08170166237048454
2024-07-31,0.9000000000000002,0.09999999999999976,0.02454613186873886,0.048559776471059315,0.052199174616207863,0.01854760362791012,-0.059751158296401666
2024-08-30,0.40000000000000013,0.5999999999999999,0.047435999193084374,0.04405985789955864,0.07881814694176784,0.007815466547481276,-0.11141175386517048
2024-09-30,0.45000000000000007,0.5499999999999999,0.04393850159991649,0.04504830769152655,0.07628269720202076,0.010942239741049242,-0.1035818060619819
2024-10-31,0.5000000000000001,0.4999999999999999,0.035826689467420084,0.0396934327048436,0.06504591973889524,0.016196669214970975,-0.0814722103933719
2024-11-29,0.30000000000000004,0.7,0.04312764332117925,0.035462259294339514,0.06431134575238535,0.014082882417579518,-0.08278413621099852
2024-12-31,0.9000000000000002,0.09999999999999976,0.033441472651149336,0.04801786346410008,0.06859624309728728,0.022172754030045278,-0.08192161061588564
