Date,Original Dynamic SPY/TLT,Enhanced Dynamic SPY/TLT/GLD,Static 60/40,Equal Weight 1/3,Buy and Hold SPY
2013-10-31,0.03349381869349583,0.03260373747841601,0.033493818693495825,0.019029558296455782,0.046306480544247464
2013-11-29,0.0069545183991331135,0.005549521799399753,0.0069545183991331,-0.017520252222350468,0.029637562092543313
2013-12-31,0.010235278591263657,0.009268537525728319,0.008050087183144903,-0.010270562390389109,0.02592641521207817
2014-01-31,0.003942183241442394,0.0024989482757162952,0.004041032118572409,0.02063183839895434,-0.03524835992757214
2014-02-28,0.025224816327903483,0.028093163338543666,0.029358429297151573,0.03778305019035707,0.045515718398811744
2014-03-31,0.0077256721331516905,0.005836983888446226,0.00788725252540564,-0.005288935437554477,0.008295359699030502
2014-04-30,0.013151502112960452,0.01244739439528829,0.012551493358035437,0.010928748559794437,0.006951886846420452
2014-05-30,0.02602950677897956,0.023029349851659324,0.025715268824246386,0.007390462316146681,0.023206380597593057
2014-06-30,0.010220667147028838,0.01350362741521243,0.01137864291313916,0.027082183701665933,0.020644663681796294
2014-07-31,-0.005494370704541764,-0.007645911057040273,-0.005416708357430123,-0.014394170241582968,-0.013437550256242048
2014-08-29,0.043737710993484134,0.0415637118662244,0.04256357515591774,0.030155274948420283,0.03946375639859334
2014-09-30,-0.016864323238940927,-0.018898326093987068,-0.01673067584182905,-0.03224468462862433,-0.013796318613766956
2014-10-31,0.025301228709855163,0.022361854220594387,0.025401041157382103,0.007042341769094145,0.02355074916890665
2014-11-28,0.028375399181240987,0.028277143944352285,0.028350879005302893,0.01739659755156521,0.027472324040134666
2014-12-31,0.00942969119744149,0.009429691197441496,0.011482272074469214,0.014348347487362302,-0.002537006468280034
2015-01-30,0.02769031351059479,0.02769031351059481,0.021468593800807522,0.05179696402494996,-0.029629108368413926
2015-02-27,-0.0026275993463259623,-0.002627599346325969,0.009109594879997943,-0.021461774710176743,0.0562047616949255
2015-03-31,-0.008058545916571042,-0.009780753060745228,-0.005110622095958448,-0.008821483425479856,-0.015705891336097566
2015-04-30,-0.00798906780437327,-0.006362332174140319,-0.007813184917391611,-0.008709752281078295,0.009834013915909878
2015-05-29,-0.0017974486326262156,-0.00033207223530436154,-0.0017974486326262252,-0.0017892679218575534,0.012856092194988067
2015-06-30,-0.02661672587628232,-0.025082537781200787,-0.028492720251886695,-0.025412657920463405,-0.020311872033216716
2015-07-31,0.029441406476685965,0.014880730207594343,0.03172720747383749,0.0006024785079180228,0.02258897102087376
2015-08-31,-0.047545427742464,-0.04272599769803891,-0.03933845691131475,-0.010301942920661928,-0.06094989711039289
2015-09-30,-0.0012432439498728846,-0.0065143438650225455,-0.007469183215555431,-0.007987101364119812,-0.025515909002757575
2015-10-30,0.026936024174966485,0.030527874207332533,0.04937856438123002,0.03458312139406004,0.08505925136479142
2015-11-30,-0.0022546292184912374,-0.017590089181335717,-0.0013183056755778416,-0.02421319704162498,0.0036551982358348223
2015-12-31,-0.010848744079906065,-0.01057690456811668,-0.011564085827287804,-0.008285452573382873,-0.01728240487898436
2016-01-29,0.008054962160455011,0.013000727362134616,-0.007586674340670961,0.020011895946765116,-0.049786460072062555
2016-02-29,0.022590162558641897,0.04622114757226737,0.011797141387251209,0.04640005653284456,-0.0008263182021209792
2016-03-31,0.02934491610344937,0.028209593060478783,0.03997143093780838,0.019261340429275263,0.06726627622467962
2016-04-29,-0.0008486800643180143,0.00499767417061584,-0.0006129404363710135,0.015856592425477094,0.003941069742899872
2016-05-31,0.012875203416449293,0.0019187954590717277,0.013423084789466726,-0.012128920589586662,0.01701156597073994
2016-06-30,0.0331114574731843,0.040360658069940124,0.029818255637223567,0.05413786628941605,0.0034758074897360824
2016-07-29,0.025190031789036872,0.024940708483317933,0.030261922915485528,0.02574873098895996,0.03647149074062539
2016-08-31,-0.0034623512732146105,-0.008414519457434433,-0.0033424488023129405,-0.013840271802464506,0.0011973509166440799
2016-09-30,-0.006104019873731845,-0.0013727501849788457,-0.006004307048504829,-0.002724023643327942,5.8193171080800354e-05
2016-10-31,-0.030778920409491747,-0.028495029730046424,-0.027932003141938277,-0.03020574180479473,-0.017337021754760595
2016-11-30,-0.010938284886599847,-0.01734884061830162,-0.010765007018676137,-0.04296428259334922,0.03683846872691299
2016-12-30,0.011515305792925984,0.005781994964350469,0.010254960354466618,-0.0012236004531524145,0.020271786053405405
2017-01-31,0.013882523978564838,0.027203962363836594,0.013981894089346605,0.026728744282204564,0.017894605345239345
2017-02-28,0.029908591557411005,0.03460371153744489,0.029908591557410998,0.028977154759876285,0.03929154848150396
2017-03-31,-0.001569497955483193,-0.0011937343967506177,-0.0018813907212140559,-0.0032013677823597955,0.0012498442646065033
2017-04-28,0.012145035228507794,0.012896545967505791,0.012244838454773836,0.014305650110402277,0.00992618380970356
2017-05-31,0.016016586651534256,0.009114514104321313,0.016016586651534256,0.010580417262122834,0.014112953443624843
2017-06-30,0.006990375051711111,-0.0018705212669852121,0.006990375051711112,-0.0024282577387267044,0.006375178434591566
2017-07-31,0.008242914755858057,0.01581973451475834,0.009698308512866271,0.01235465543462734,0.0205539670453454
2017-08-31,0.015298738764257176,0.01951311598464904,0.01537251614845696,0.02631826713713198,0.002917754961521135
2017-09-29,-0.003994226872739243,-0.007147033919040543,0.0027830757826789263,-0.012274872571942945,0.02014920135092635
2017-10-31,0.013705909326793478,0.010465324134475184,0.013963593467022896,0.0052094403535810725,0.023564271241687473
2017-11-30,0.018787585369699652,0.017530865261504863,0.021300962325473786,0.013841603466207627,0.030565807500037012
2017-12-29,0.015315536479172297,0.01653997087769082,0.014516349565306707,0.01709267803641993,0.012128113667474683
2018-01-31,0.01614482535723407,0.03441496079918051,0.020790624441690022,0.0187145537876442,0.056359166139051675
2018-02-28,-0.03353087843666183,-0.029349384663184958,-0.03402396092037498,-0.02921190376813722,-0.03636046195271159
2018-03-29,0.008697318924660144,-0.0007510020312787961,-0.005010514019446667,0.0024963291631745774,-0.027410444453591754
2018-04-30,-0.014543822846503447,-0.00822235642783233,-0.005278613634288066,-0.00843753393800248,0.00516838694699806
2018-05-31,0.021459705809498828,0.007055152606285996,0.022590230847092618,0.010788661102818922,0.02430881318835687
2018-06-29,0.006172998394469951,-0.015210529825414425,0.006031590872789064,-0.007995293523852491,0.005750774451561913
2018-07-31,0.011138738817595409,0.004536528629136932,0.016480243667922265,6.7483687249792e-05,0.037046600605525226
2018-08-31,0.022494777710838132,0.005952608026529327,0.024375863345176583,0.007861787638564146,0.03191992415977407
2018-09-28,-0.008080702030201998,-0.004485893824001161,-0.007898703537861254,-0.00978761830984039,0.0059453875580532944
2018-10-31,-0.055258045240464876,-0.040649700131675286,-0.05320158852975911,-0.02575089147832681,-0.06910425778310103
2018-11-30,0.01726054639761685,0.008682442739719697,0.01825822162747958,0.013237297241203554,0.018549274995390386
2018-12-31,0.014460167871830482,0.008432739913541848,-0.029415427756153193,0.0066290224229685075,-0.08804847782324343
2019-01-31,0.014988857153999856,0.03770451424238834,0.04948146012818194,0.03750995462948783,0.08006575424080209
2019-02-28,-0.00019101473262244555,0.00710181919154293,0.01390886863033832,0.004159148597817088,0.03241565851012895
2019-03-29,0.03256643244576214,0.0007832108470023859,0.03312517723360068,0.019264020696798567,0.01810063202703338
2019-04-30,0.007149931372911209,0.010813417027021299,0.01652951640812458,0.004743645579293361,0.04085242701749969
2019-05-31,-0.017884232424807096,-0.024901310904298445,-0.01093460076222796,0.007374456883258345,-0.06377134494144343
2019-06-28,0.029992612751772035,0.07290460741643924,0.04548847473564811,0.052992038475308915,0.06958654297897171
2019-07-31,0.008568618234136589,0.007313651704704799,0.010069950214838143,0.005892212833924824,0.015119313616621666
2019-08-30,0.059390759611571205,0.04370603879701202,0.03414433744357288,0.057617376306435576,-0.01674305362313333
2019-09-30,-0.010651321930918882,-0.011917225101778886,0.0008960616396958377,-0.013809838808623891,0.019457638318183257
2019-10-31,0.00833129131646489,0.021580564907865713,0.008787837182024449,0.01218025635947281,0.022104759664747453
2019-11-29,0.020074747105681672,0.006867926390898341,0.020074747105681665,-1.576992581615729e-06,0.036198289560428476
2019-12-31,0.0076136694547423575,0.029248291454763778,0.004624269070336262,0.011188944466547763,0.029055243355920357
2020-01-31,0.02271825601515299,0.02388583275137088,0.030493042096924473,0.04047284876975083,-0.0004038059017498208
2020-02-28,0.043382673933591055,-0.010604651829828768,-0.02102906283082602,-0.006446748154724866,-0.0791654738924118
2020-03-31,0.04483823706185885,0.017829627985068586,-0.04948754405703253,-0.021158451317284048,-0.12487141683264402
2020-04-30,0.02927535971468265,0.04473208665764934,0.08097017204403667,0.07052351164208363,0.12698326523906678
2020-05-29,-0.007857594966351031,0.00510233786442923,0.021488732452961908,0.018599694633827813,0.04764535585069796
2020-06-30,0.006157022097145557,0.013837812504763007,0.011956778540925942,0.016135711524717652,0.01773464114861767
2020-07-31,0.045601236087750956,0.07421389253242706,0.0530693115452304,0.07037452559264976,0.05889238341153047
2020-08-31,-0.03252324151896872,-0.01858502037129488,0.021685273876812333,0.005341911371218893,0.06979647566229374
2020-09-30,-0.015523651400714548,-0.020700178024756245,-0.019429529247626896,-0.023850969878230408,-0.037443763622935555
2020-10-30,-0.03155343564989014,-0.022423959246153247,-0.02852289459187578,-0.021348038144891997,-0.02493333680678267
2020-11-30,0.03486242535902942,-0.01343417428689846,0.07191711983286438,0.02376540270372066,0.10877676099654665
2020-12-31,0.0047159149846375745,0.018349894593711082,0.017277265176171716,0.0315815775482617,0.03704827507193542
2021-01-29,-0.027202260343983743,-0.027544256650206874,-0.020668799512453408,-0.02628062604665892,-0.010190483229902014
2021-02-26,-0.04497124358858631,-0.05106026735969906,-0.006261213866802037,-0.030708516860873013,0.027805476995289347
2021-03-31,0.005381214285050412,0.0011521210327850404,0.0062173708740284155,-0.006202441524951018,0.0453994765583301
2021-04-30,0.03868412872886391,0.0384374279755348,0.04168004611552134,0.03779724556586586,0.05291039271506692
2021-05-28,0.0028532774462506627,0.010102261327061641,0.003935473349424393,0.027780867857873023,0.006566017537359414
2021-06-30,0.033212450058259596,0.01685744889393174,0.031129755649127056,-0.0016511724663208628,0.02242754130792468
2021-07-30,0.029303528586568133,0.029218820578897638,0.02950392848495612,0.028912138435989537,0.02441231169825575
2021-08-31,0.012984829763896274,0.012984829763896274,0.016489123929942933,0.008525422470329724,0.029759819898345308
2021-09-30,-0.037853981908197144,-0.037853981908197144,-0.0396067858064409,-0.03598419718902301,-0.04660516546083282
2021-10-29,0.040288858539390425,0.040288858539390425,0.05194929331960526,0.036529526805359064,0.07016335463085488
2021-11-30,0.007672466397238011,0.007672466397238015,0.00624430074226809,0.004238196534639456,-0.008034910951145724
2021-12-31,0.002714604162204815,0.014353604482272277,0.019676445545192378,0.019684701179128388,0.04624781769074526
2022-01-31,-0.04620988476414885,-0.04665236699134677,-0.04733150097520988,-0.036248581313996615,-0.05274126787683453
2022-02-28,-0.020119601348709416,0.003696795404779702,-0.024248973106455136,0.0051100175200079765,-0.029516850696083785
2022-03-31,-0.013433889936847168,0.0036850400422991326,0.000769856098283252,-0.001413422755229937,0.03759018012760884
2022-04-29,-0.0926438407765352,-0.05304692774486009,-0.09040096346911423,-0.0676055986230565,-0.08776900629852735
2022-05-31,-0.019117370584000735,-0.027374389028972743,-0.007662247253238211,-0.017663896979830264,0.0022572054096843264
2022-06-30,-0.04471080435092873,-0.022501947906346107,-0.05458648770824421,-0.03696871130162318,-0.08246049551211831
2022-07-29,0.04786841227173979,-0.011587338800124908,0.06494129130180915,0.03014061715813346,0.09208768697799563
2022-08-31,-0.04457835143601788,-0.03408611632967061,-0.04272427306983605,-0.03862892188352356,-0.040802066225756106
2022-09-30,-0.08608229840184785,-0.045938351100050095,-0.08841027174532218,-0.06789922022477053,-0.09244589473800535
2022-10-31,0.003564740637575278,-0.010307128927301332,0.02490237571261147,0.0012344561867478998,0.08127549347104801
2022-11-30,0.06427768208536687,0.08054015932105155,0.061893312081049444,0.07062042507022905,0.0555916678121382
2022-12-30,-0.03150742657641036,0.009305242524491282,-0.04506447074969677,-0.01818356895955981,-0.05762833785499488
2023-01-31,0.06895371791010152,0.059820607288630166,0.06829130014370237,0.06560661014673855,0.06288753547643822
2023-02-28,-0.03935420845200267,-0.0503092653826264,-0.03449405268051512,-0.04244824522552737,-0.02514281167466892
2023-03-31,0.040549890392650015,0.07054420339143709,0.04159238109155953,0.054865416703826456,0.03707778233997816
2023-04-28,0.011563002867709317,0.0096387985734809,0.010933176746792625,0.009312011756060381,0.015974849003387526
2023-05-31,-0.009397010605356592,-0.012554771829749522,-0.00929732550494048,-0.012989874438303795,0.0046163864869936955
2023-06-30,0.04885951884788513,-0.005007534278728386,0.03973151009160032,0.014907194207991305,0.06479986830600093
2023-07-31,0.026637942173408716,0.025668560486316903,0.009433994457512045,0.010026353910316664,0.03273310628332449
2023-08-31,-0.017779107008609556,-0.01600566428025591,-0.022347280114143834,-0.020173657141866985,-0.01625200729296028
2023-09-29,-0.05064492687156168,-0.048244385060964075,-0.060272688998448495,-0.05819158199622357,-0.04743444885542669
2023-10-31,-0.025007009889438016,0.03545109766520451,-0.03489419477205672,-0.0008871279012197638,-0.021708633908195663
2023-11-30,0.09212712284702844,0.04156546181820071,0.09448524005634383,0.0719155245384816,0.09134372985868011
2023-12-29,0.0497743393394087,0.024136934671033818,0.06213282375075479,0.0484157151348147,0.04565542533494926
2024-01-31,0.012081706560614303,-0.002251697410199257,0.0005567712190218372,-0.006942086802663872,0.01592656463792297
2024-02-29,0.025531879992906605,0.012319408786756173,0.022284858566237662,0.011394111852738028,0.052186758404574984
2024-03-28,0.02974778698023211,0.07030444612832347,0.022717585895099045,0.042377756336861604,0.03270198831466131
2024-04-30,-0.04274747631697581,-0.01646571198915104,-0.050025241437400454,-0.025021358550371058,-0.04031965128950232
2024-05-31,0.04010559505482834,0.024735851050187756,0.0418833938483038,0.031841983631287096,0.05057953393669323
2024-06-28,0.03287980471335057,0.011071308652828023,0.028426795300063985,0.017356187791613336,0.03528037402566864
2024-07-31,0.014524963986642568,0.017359850415764856,0.021777037945262832,0.03401442373630833,0.012108917042970901
2024-08-30,0.02101808396029615,0.019715226077894065,0.022453052250172065,0.021786101768588355,0.023365663922831903
2024-09-30,0.020349942671697093,0.0431655893109907,0.020599397997486443,0.03062808909854318,0.021004645771657948
2024-10-31,-0.03183559373150454,0.018182404533781334,-0.027174055399326227,-0.006839331666562579,-0.008923565233342035
2024-11-29,0.031376932164540204,-0.009509479864104994,0.04370635626671576,0.016054598913198763,0.059633368831532474
2024-12-31,-0.02921884987454829,-0.021656042948275212,-0.03997840270059904,-0.034017311829324666,-0.024060007572401787
